,x1,x2,x1_label,x2_label,class_label
3062,59570,59571,6,1,-5
3063,59687,59688,6,1,-5
3064,59693,59694,6,1,-5
3065,59848,59849,6,1,-5
3066,59853,59854,6,1,-5
3067,186,187,6,2,-4
3068,261,262,6,2,-4
3069,431,432,6,2,-4
3070,547,548,6,2,-4
3071,649,650,6,2,-4
3072,672,673,6,2,-4
3073,829,830,6,2,-4
3074,892,893,6,2,-4
3075,1139,1140,6,2,-4
3076,1182,1183,6,2,-4
3077,1269,1270,6,2,-4
3078,1389,1390,6,2,-4
3079,1538,1539,6,2,-4
3080,1557,1558,6,2,-4
3081,1562,1563,6,2,-4
3082,1726,1727,6,2,-4
3083,1951,1952,6,2,-4
3084,1986,1987,6,2,-4
3085,2345,2346,6,2,-4
3086,2498,2499,6,2,-4
3087,2516,2517,6,2,-4
3088,2533,2534,6,2,-4
3089,2789,2790,6,2,-4
3090,2837,2838,6,2,-4
3091,2850,2851,6,2,-4
3092,2978,2979,6,2,-4
3093,3053,3054,6,2,-4
3094,3207,3208,6,2,-4
3095,3485,3486,6,2,-4
3096,3577,3578,6,2,-4
3097,3646,3647,6,2,-4
3098,3671,3672,6,2,-4
3099,3764,3765,6,2,-4
3100,4030,4031,6,2,-4
3101,4079,4080,6,2,-4
3102,4110,4111,6,2,-4
3103,4143,4144,6,2,-4
3104,4268,4269,6,2,-4
3105,4426,4427,6,2,-4
3106,4517,4518,6,2,-4
3107,4732,4733,6,2,-4
3108,4818,4819,6,2,-4
3109,4934,4935,6,2,-4
3110,5226,5227,6,2,-4
3111,5231,5232,6,2,-4
3112,5419,5420,6,2,-4
3113,5721,5722,6,2,-4
3114,5750,5751,6,2,-4
3115,5889,5890,6,2,-4
3116,5913,5914,6,2,-4
3117,5951,5952,6,2,-4
3118,6343,6344,6,2,-4
3119,6464,6465,6,2,-4
3120,6548,6549,6,2,-4
3121,6638,6639,6,2,-4
3122,6742,6743,6,2,-4
3123,6909,6910,6,2,-4
3124,7195,7196,6,2,-4
3125,7206,7207,6,2,-4
3126,7291,7292,6,2,-4
3127,7522,7523,6,2,-4
3128,7593,7594,6,2,-4
3129,7718,7719,6,2,-4
3130,7759,7760,6,2,-4
3131,8001,8002,6,2,-4
3132,8042,8043,6,2,-4
3133,8057,8058,6,2,-4
3134,8151,8152,6,2,-4
3135,8153,8154,6,2,-4
3136,8225,8226,6,2,-4
3137,8410,8411,6,2,-4
3138,8590,8591,6,2,-4
3139,8726,8727,6,2,-4
3140,8792,8793,6,2,-4
3141,9202,9203,6,2,-4
3142,9210,9211,6,2,-4
3143,9217,9218,6,2,-4
3144,9316,9317,6,2,-4
3145,9517,9518,6,2,-4
3146,9526,9527,6,2,-4
3147,9574,9575,6,2,-4
3148,9808,9809,6,2,-4
3149,9818,9819,6,2,-4
3150,9961,9962,6,2,-4
3151,10089,10090,6,2,-4
3152,10299,10300,6,2,-4
3153,10307,10308,6,2,-4
3154,10435,10436,6,2,-4
3155,10463,10464,6,2,-4
3156,10475,10476,6,2,-4
3157,10534,10535,6,2,-4
3158,10553,10554,6,2,-4
3159,10672,10673,6,2,-4
3160,10698,10699,6,2,-4
3161,10930,10931,6,2,-4
3162,10956,10957,6,2,-4
3163,11065,11066,6,2,-4
3164,11363,11364,6,2,-4
3165,11448,11449,6,2,-4
3166,11490,11491,6,2,-4
3167,11530,11531,6,2,-4
3168,11551,11552,6,2,-4
3169,11699,11700,6,2,-4
3170,11976,11977,6,2,-4
3171,11996,11997,6,2,-4
3172,12090,12091,6,2,-4
3173,12155,12156,6,2,-4
3174,12262,12263,6,2,-4
3175,12423,12424,6,2,-4
3176,12480,12481,6,2,-4
3177,12744,12745,6,2,-4
3178,12801,12802,6,2,-4
3179,12853,12854,6,2,-4
3180,12905,12906,6,2,-4
3181,13085,13086,6,2,-4
3182,13147,13148,6,2,-4
3183,13309,13310,6,2,-4
3184,13373,13374,6,2,-4
3185,13431,13432,6,2,-4
3186,13494,13495,6,2,-4
3187,13760,13761,6,2,-4
3188,13770,13771,6,2,-4
3189,13927,13928,6,2,-4
3190,14083,14084,6,2,-4
3191,14129,14130,6,2,-4
3192,14339,14340,6,2,-4
3193,14372,14373,6,2,-4
3194,14377,14378,6,2,-4
3195,14421,14422,6,2,-4
3196,14632,14633,6,2,-4
3197,15004,15005,6,2,-4
3198,15269,15270,6,2,-4
3199,15417,15418,6,2,-4
3200,15641,15642,6,2,-4
3201,15687,15688,6,2,-4
3202,15714,15715,6,2,-4
3203,15924,15925,6,2,-4
3204,15957,15958,6,2,-4
3205,16032,16033,6,2,-4
3206,16056,16057,6,2,-4
3207,16088,16089,6,2,-4
3208,16297,16298,6,2,-4
3209,16575,16576,6,2,-4
3210,16653,16654,6,2,-4
3211,16728,16729,6,2,-4
3212,16894,16895,6,2,-4
3213,16957,16958,6,2,-4
3214,17079,17080,6,2,-4
3215,17229,17230,6,2,-4
3216,17652,17653,6,2,-4
3217,17728,17729,6,2,-4
3218,17835,17836,6,2,-4
3219,18076,18077,6,2,-4
3220,18096,18097,6,2,-4
3221,18134,18135,6,2,-4
3222,18422,18423,6,2,-4
3223,18459,18460,6,2,-4
3224,18525,18526,6,2,-4
3225,18849,18850,6,2,-4
3226,18971,18972,6,2,-4
3227,19151,19152,6,2,-4
3228,19228,19229,6,2,-4
3229,19431,19432,6,2,-4
3230,19462,19463,6,2,-4
3231,19523,19524,6,2,-4
3232,19754,19755,6,2,-4
3233,20076,20077,6,2,-4
3234,20288,20289,6,2,-4
3235,20431,20432,6,2,-4
3236,20541,20542,6,2,-4
3237,20782,20783,6,2,-4
3238,20916,20917,6,2,-4
3239,21008,21009,6,2,-4
3240,21041,21042,6,2,-4
3241,21434,21435,6,2,-4
3242,21452,21453,6,2,-4
3243,21565,21566,6,2,-4
3244,21667,21668,6,2,-4
3245,21712,21713,6,2,-4
3246,21772,21773,6,2,-4
3247,21801,21802,6,2,-4
3248,21844,21845,6,2,-4
3249,21856,21857,6,2,-4
3250,22009,22010,6,2,-4
3251,22035,22036,6,2,-4
3252,22055,22056,6,2,-4
3253,22075,22076,6,2,-4
3254,22145,22146,6,2,-4
3255,22277,22278,6,2,-4
3256,22385,22386,6,2,-4
3257,22806,22807,6,2,-4
3258,22851,22852,6,2,-4
3259,22944,22945,6,2,-4
3260,23019,23020,6,2,-4
3261,23098,23099,6,2,-4
3262,23228,23229,6,2,-4
3263,23354,23355,6,2,-4
3264,23363,23364,6,2,-4
3265,23471,23472,6,2,-4
3266,23577,23578,6,2,-4
3267,23720,23721,6,2,-4
3268,23893,23894,6,2,-4
3269,23915,23916,6,2,-4
3270,24214,24215,6,2,-4
3271,24237,24238,6,2,-4
3272,24380,24381,6,2,-4
3273,24569,24570,6,2,-4
3274,24581,24582,6,2,-4
3275,24611,24612,6,2,-4
3276,24622,24623,6,2,-4
3277,24673,24674,6,2,-4
3278,24750,24751,6,2,-4
3279,24785,24786,6,2,-4
3280,24802,24803,6,2,-4
3281,24804,24805,6,2,-4
3282,24832,24833,6,2,-4
3283,25037,25038,6,2,-4
3284,25068,25069,6,2,-4
3285,25104,25105,6,2,-4
3286,25135,25136,6,2,-4
3287,25219,25220,6,2,-4
3288,25271,25272,6,2,-4
3289,25317,25318,6,2,-4
3290,25368,25369,6,2,-4
3291,25405,25406,6,2,-4
3292,25475,25476,6,2,-4
3293,25608,25609,6,2,-4
3294,25901,25902,6,2,-4
3295,25906,25907,6,2,-4
3296,26092,26093,6,2,-4
3297,26119,26120,6,2,-4
3298,26160,26161,6,2,-4
3299,26347,26348,6,2,-4
3300,26453,26454,6,2,-4
3301,26521,26522,6,2,-4
3302,26576,26577,6,2,-4
3303,26584,26585,6,2,-4
3304,26657,26658,6,2,-4
3305,26874,26875,6,2,-4
3306,26931,26932,6,2,-4
3307,26940,26941,6,2,-4
3308,26955,26956,6,2,-4
3309,27119,27120,6,2,-4
3310,27149,27150,6,2,-4
3311,27161,27162,6,2,-4
3312,27355,27356,6,2,-4
3313,27536,27537,6,2,-4
3314,27642,27643,6,2,-4
3315,27769,27770,6,2,-4
3316,27796,27797,6,2,-4
3317,27833,27834,6,2,-4
3318,27887,27888,6,2,-4
3319,27934,27935,6,2,-4
3320,28066,28067,6,2,-4
3321,28281,28282,6,2,-4
3322,28435,28436,6,2,-4
3323,28554,28555,6,2,-4
3324,28576,28577,6,2,-4
3325,28602,28603,6,2,-4
3326,28639,28640,6,2,-4
3327,28810,28811,6,2,-4
3328,28867,28868,6,2,-4
3329,28943,28944,6,2,-4
3330,28997,28998,6,2,-4
3331,29350,29351,6,2,-4
3332,29424,29425,6,2,-4
3333,29639,29640,6,2,-4
3334,29725,29726,6,2,-4
3335,29769,29770,6,2,-4
3336,29836,29837,6,2,-4
3337,29838,29839,6,2,-4
3338,29966,29967,6,2,-4
3339,30063,30064,6,2,-4
3340,30074,30075,6,2,-4
3341,30106,30107,6,2,-4
3342,30343,30344,6,2,-4
3343,30345,30346,6,2,-4
3344,30608,30609,6,2,-4
3345,30689,30690,6,2,-4
3346,30839,30840,6,2,-4
3347,30904,30905,6,2,-4
3348,30930,30931,6,2,-4
3349,30950,30951,6,2,-4
3350,30971,30972,6,2,-4
3351,31046,31047,6,2,-4
3352,31147,31148,6,2,-4
3353,31220,31221,6,2,-4
3354,31232,31233,6,2,-4
3355,31303,31304,6,2,-4
3356,31371,31372,6,2,-4
3357,31491,31492,6,2,-4
3358,31708,31709,6,2,-4
3359,31806,31807,6,2,-4
3360,31955,31956,6,2,-4
3361,32211,32212,6,2,-4
3362,32242,32243,6,2,-4
3363,32381,32382,6,2,-4
3364,32436,32437,6,2,-4
3365,32522,32523,6,2,-4
3366,32633,32634,6,2,-4
3367,32694,32695,6,2,-4
3368,32725,32726,6,2,-4
3369,32791,32792,6,2,-4
3370,32817,32818,6,2,-4
3371,32927,32928,6,2,-4
3372,33006,33007,6,2,-4
3373,33015,33016,6,2,-4
3374,33159,33160,6,2,-4
3375,33167,33168,6,2,-4
3376,33209,33210,6,2,-4
3377,33341,33342,6,2,-4
3378,33434,33435,6,2,-4
3379,33619,33620,6,2,-4
3380,33715,33716,6,2,-4
3381,33742,33743,6,2,-4
3382,33929,33930,6,2,-4
3383,34135,34136,6,2,-4
3384,34255,34256,6,2,-4
3385,34520,34521,6,2,-4
3386,34767,34768,6,2,-4
3387,34960,34961,6,2,-4
3388,34963,34964,6,2,-4
3389,35034,35035,6,2,-4
3390,35219,35220,6,2,-4
3391,35297,35298,6,2,-4
3392,35377,35378,6,2,-4
3393,35452,35453,6,2,-4
3394,35684,35685,6,2,-4
3395,35886,35887,6,2,-4
3396,36038,36039,6,2,-4
3397,36063,36064,6,2,-4
3398,36291,36292,6,2,-4
3399,36310,36311,6,2,-4
3400,36504,36505,6,2,-4
3401,36703,36704,6,2,-4
3402,36714,36715,6,2,-4
3403,36857,36858,6,2,-4
3404,36903,36904,6,2,-4
3405,37142,37143,6,2,-4
3406,37346,37347,6,2,-4
3407,37445,37446,6,2,-4
3408,37544,37545,6,2,-4
3409,37667,37668,6,2,-4
3410,37831,37832,6,2,-4
3411,37966,37967,6,2,-4
3412,37973,37974,6,2,-4
3413,38032,38033,6,2,-4
3414,38260,38261,6,2,-4
3415,38306,38307,6,2,-4
3416,38318,38319,6,2,-4
3417,38400,38401,6,2,-4
3418,38416,38417,6,2,-4
3419,38634,38635,6,2,-4
3420,38861,38862,6,2,-4
3421,38885,38886,6,2,-4
3422,38936,38937,6,2,-4
3423,38961,38962,6,2,-4
3424,39019,39020,6,2,-4
3425,39337,39338,6,2,-4
3426,39466,39467,6,2,-4
3427,39475,39476,6,2,-4
3428,39506,39507,6,2,-4
3429,39626,39627,6,2,-4
3430,39697,39698,6,2,-4
3431,40036,40037,6,2,-4
3432,40271,40272,6,2,-4
3433,40278,40279,6,2,-4
3434,40332,40333,6,2,-4
3435,40538,40539,6,2,-4
3436,40541,40542,6,2,-4
3437,40591,40592,6,2,-4
3438,40596,40597,6,2,-4
3439,40616,40617,6,2,-4
3440,40717,40718,6,2,-4
3441,40862,40863,6,2,-4
3442,41086,41087,6,2,-4
3443,41111,41112,6,2,-4
3444,41188,41189,6,2,-4
3445,41459,41460,6,2,-4
3446,41477,41478,6,2,-4
3447,41488,41489,6,2,-4
3448,41793,41794,6,2,-4
3449,41829,41830,6,2,-4
3450,41899,41900,6,2,-4
3451,42335,42336,6,2,-4
3452,42340,42341,6,2,-4
3453,42490,42491,6,2,-4
3454,42521,42522,6,2,-4
3455,42685,42686,6,2,-4
3456,42745,42746,6,2,-4
3457,42788,42789,6,2,-4
3458,42829,42830,6,2,-4
3459,42948,42949,6,2,-4
3460,42957,42958,6,2,-4
3461,43115,43116,6,2,-4
3462,43311,43312,6,2,-4
3463,43359,43360,6,2,-4
3464,43440,43441,6,2,-4
3465,43485,43486,6,2,-4
3466,43545,43546,6,2,-4
3467,43589,43590,6,2,-4
3468,43673,43674,6,2,-4
3469,43682,43683,6,2,-4
3470,43742,43743,6,2,-4
3471,43767,43768,6,2,-4
3472,43973,43974,6,2,-4
3473,43995,43996,6,2,-4
3474,44132,44133,6,2,-4
3475,44315,44316,6,2,-4
3476,44346,44347,6,2,-4
3477,44394,44395,6,2,-4
3478,45157,45158,6,2,-4
3479,45267,45268,6,2,-4
3480,45542,45543,6,2,-4
3481,45630,45631,6,2,-4
3482,45713,45714,6,2,-4
3483,45851,45852,6,2,-4
3484,46043,46044,6,2,-4
3485,46049,46050,6,2,-4
3486,46218,46219,6,2,-4
3487,46393,46394,6,2,-4
3488,46482,46483,6,2,-4
3489,46590,46591,6,2,-4
3490,47011,47012,6,2,-4
3491,47064,47065,6,2,-4
3492,47112,47113,6,2,-4
3493,47269,47270,6,2,-4
3494,47564,47565,6,2,-4
3495,47574,47575,6,2,-4
3496,47584,47585,6,2,-4
3497,47611,47612,6,2,-4
3498,47687,47688,6,2,-4
3499,47705,47706,6,2,-4
3500,47911,47912,6,2,-4
3501,48033,48034,6,2,-4
3502,48117,48118,6,2,-4
3503,48219,48220,6,2,-4
3504,48276,48277,6,2,-4
3505,48278,48279,6,2,-4
3506,48319,48320,6,2,-4
3507,48505,48506,6,2,-4
3508,48620,48621,6,2,-4
3509,48673,48674,6,2,-4
3510,48810,48811,6,2,-4
3511,48821,48822,6,2,-4
3512,48883,48884,6,2,-4
3513,48886,48887,6,2,-4
3514,48945,48946,6,2,-4
3515,49066,49067,6,2,-4
3516,49178,49179,6,2,-4
3517,49597,49598,6,2,-4
3518,49613,49614,6,2,-4
3519,49624,49625,6,2,-4
3520,49761,49762,6,2,-4
3521,49772,49773,6,2,-4
3522,49838,49839,6,2,-4
3523,49910,49911,6,2,-4
3524,49915,49916,6,2,-4
3525,50027,50028,6,2,-4
3526,50104,50105,6,2,-4
3527,50220,50221,6,2,-4
3528,50270,50271,6,2,-4
3529,50289,50290,6,2,-4
3530,50294,50295,6,2,-4
3531,50494,50495,6,2,-4
3532,50503,50504,6,2,-4
3533,50580,50581,6,2,-4
3534,50719,50720,6,2,-4
3535,50811,50812,6,2,-4
3536,50912,50913,6,2,-4
3537,50932,50933,6,2,-4
3538,50961,50962,6,2,-4
3539,51089,51090,6,2,-4
3540,51213,51214,6,2,-4
3541,51319,51320,6,2,-4
3542,51355,51356,6,2,-4
3543,51378,51379,6,2,-4
3544,51457,51458,6,2,-4
3545,51607,51608,6,2,-4
3546,51641,51642,6,2,-4
3547,51681,51682,6,2,-4
3548,51697,51698,6,2,-4
3549,51734,51735,6,2,-4
3550,52000,52001,6,2,-4
3551,52005,52006,6,2,-4
3552,52141,52142,6,2,-4
3553,52206,52207,6,2,-4
3554,52365,52366,6,2,-4
3555,52412,52413,6,2,-4
3556,52421,52422,6,2,-4
3557,52494,52495,6,2,-4
3558,52581,52582,6,2,-4
3559,52725,52726,6,2,-4
3560,52754,52755,6,2,-4
3561,52781,52782,6,2,-4
3562,52833,52834,6,2,-4
3563,52897,52898,6,2,-4
3564,52986,52987,6,2,-4
3565,53007,53008,6,2,-4
3566,53389,53390,6,2,-4
3567,53472,53473,6,2,-4
3568,53499,53500,6,2,-4
3569,53540,53541,6,2,-4
3570,53798,53799,6,2,-4
3571,53818,53819,6,2,-4
3572,53877,53878,6,2,-4
3573,53900,53901,6,2,-4
3574,53909,53910,6,2,-4
3575,53983,53984,6,2,-4
3576,54032,54033,6,2,-4
3577,54124,54125,6,2,-4
3578,54133,54134,6,2,-4
3579,54237,54238,6,2,-4
3580,54298,54299,6,2,-4
3581,54518,54519,6,2,-4
3582,54572,54573,6,2,-4
3583,54652,54653,6,2,-4
3584,54830,54831,6,2,-4
3585,54847,54848,6,2,-4
3586,54907,54908,6,2,-4
3587,54923,54924,6,2,-4
3588,55039,55040,6,2,-4
3589,55185,55186,6,2,-4
3590,55219,55220,6,2,-4
3591,55307,55308,6,2,-4
3592,55372,55373,6,2,-4
3593,55390,55391,6,2,-4
3594,55558,55559,6,2,-4
3595,55703,55704,6,2,-4
3596,55861,55862,6,2,-4
3597,55951,55952,6,2,-4
3598,55984,55985,6,2,-4
3599,56153,56154,6,2,-4
3600,56552,56553,6,2,-4
3601,56568,56569,6,2,-4
3602,56582,56583,6,2,-4
3603,56718,56719,6,2,-4
3604,56863,56864,6,2,-4
3605,56916,56917,6,2,-4
3606,56918,56919,6,2,-4
3607,56972,56973,6,2,-4
3608,57138,57139,6,2,-4
3609,57438,57439,6,2,-4
3610,57508,57509,6,2,-4
3611,57519,57520,6,2,-4
3612,57587,57588,6,2,-4
3613,57591,57592,6,2,-4
3614,57754,57755,6,2,-4
3615,57807,57808,6,2,-4
3616,57935,57936,6,2,-4
3617,58043,58044,6,2,-4
3618,58136,58137,6,2,-4
3619,58191,58192,6,2,-4
3620,58669,58670,6,2,-4
3621,58770,58771,6,2,-4
3622,58883,58884,6,2,-4
3623,58922,58923,6,2,-4
3624,59008,59009,6,2,-4
3625,59029,59030,6,2,-4
3626,59039,59040,6,2,-4
3627,59121,59122,6,2,-4
3628,59217,59218,6,2,-4
3629,59251,59252,6,2,-4
3630,59474,59475,6,2,-4
3631,59578,59579,6,2,-4
3632,59640,59641,6,2,-4
3633,59736,59737,6,2,-4
3634,59895,59896,6,2,-4
3635,59982,59983,6,2,-4
3636,52,53,7,4,-3
3637,91,92,7,4,-3
3638,141,142,7,4,-3
3639,193,194,7,4,-3
3640,288,289,7,4,-3
3641,337,338,7,4,-3
3642,353,354,7,4,-3
3643,371,372,7,4,-3
3644,411,412,7,4,-3
3645,654,655,7,4,-3
3646,728,729,7,4,-3
3647,753,754,7,4,-3
3648,803,804,7,4,-3
3649,936,937,7,4,-3
3650,1072,1073,7,4,-3
3651,1186,1187,7,4,-3
3652,1231,1232,7,4,-3
3653,1564,1565,7,4,-3
3654,1652,1653,7,4,-3
3655,1933,1934,7,4,-3
3656,1975,1976,7,4,-3
3657,2108,2109,7,4,-3
3658,2168,2169,7,4,-3
3659,2223,2224,7,4,-3
3660,2391,2392,7,4,-3
3661,2752,2753,7,4,-3
3662,2982,2983,7,4,-3
3663,3008,3009,7,4,-3
3664,3060,3061,7,4,-3
3665,3087,3088,7,4,-3
3666,3116,3117,7,4,-3
3667,3349,3350,7,4,-3
3668,3731,3732,7,4,-3
3669,3782,3783,7,4,-3
3670,4034,4035,7,4,-3
3671,4074,4075,7,4,-3
3672,4131,4132,7,4,-3
3673,4173,4174,7,4,-3
3674,4227,4228,7,4,-3
3675,4273,4274,7,4,-3
3676,4296,4297,7,4,-3
3677,4317,4318,7,4,-3
3678,4385,4386,7,4,-3
3679,4422,4423,7,4,-3
3680,4432,4433,7,4,-3
3681,4472,4473,7,4,-3
3682,4548,4549,7,4,-3
3683,4592,4593,7,4,-3
3684,4618,4619,7,4,-3
3685,4832,4833,7,4,-3
3686,4876,4877,7,4,-3
3687,5068,5069,7,4,-3
3688,5100,5101,7,4,-3
3689,5197,5198,7,4,-3
3690,5264,5265,7,4,-3
3691,5312,5313,7,4,-3
3692,5579,5580,7,4,-3
3693,5754,5755,7,4,-3
3694,5795,5796,7,4,-3
3695,5821,5822,7,4,-3
3696,5953,5954,7,4,-3
3697,5959,5960,7,4,-3
3698,5968,5969,7,4,-3
3699,6259,6260,7,4,-3
3700,6597,6598,7,4,-3
3701,6688,6689,7,4,-3
3702,6713,6714,7,4,-3
3703,6715,6716,7,4,-3
3704,6752,6753,7,4,-3
3705,6777,6778,7,4,-3
3706,6878,6879,7,4,-3
3707,6889,6890,7,4,-3
3708,7001,7002,7,4,-3
3709,7010,7011,7,4,-3
3710,7099,7100,7,4,-3
3711,7210,7211,7,4,-3
3712,7226,7227,7,4,-3
3713,7284,7285,7,4,-3
3714,7525,7526,7,4,-3
3715,7610,7611,7,4,-3
3716,7913,7914,7,4,-3
3717,8214,8215,7,4,-3
3718,8280,8281,7,4,-3
3719,8297,8298,7,4,-3
3720,8345,8346,7,4,-3
3721,8437,8438,7,4,-3
3722,8476,8477,7,4,-3
3723,8559,8560,7,4,-3
3724,8566,8567,7,4,-3
3725,8913,8914,7,4,-3
3726,8949,8950,7,4,-3
3727,9115,9116,7,4,-3
3728,9188,9189,7,4,-3
3729,9535,9536,7,4,-3
3730,9740,9741,7,4,-3
3731,9882,9883,7,4,-3
3732,9886,9887,7,4,-3
3733,9992,9993,7,4,-3
3734,10171,10172,7,4,-3
3735,10215,10216,7,4,-3
3736,10251,10252,7,4,-3
3737,10302,10303,7,4,-3
3738,10309,10310,7,4,-3
3739,10337,10338,7,4,-3
3740,10461,10462,7,4,-3
3741,10548,10549,7,4,-3
3742,10593,10594,7,4,-3
3743,10640,10641,7,4,-3
3744,10682,10683,7,4,-3
3745,10735,10736,7,4,-3
3746,10788,10789,7,4,-3
3747,10828,10829,7,4,-3
3748,10911,10912,7,4,-3
3749,10989,10990,7,4,-3
3750,11007,11008,7,4,-3
3751,11125,11126,7,4,-3
3752,11130,11131,7,4,-3
3753,11164,11165,7,4,-3
3754,11166,11167,7,4,-3
3755,11254,11255,7,4,-3
3756,11407,11408,7,4,-3
3757,11566,11567,7,4,-3
3758,11623,11624,7,4,-3
3759,11640,11641,7,4,-3
3760,11689,11690,7,4,-3
3761,11763,11764,7,4,-3
3762,11766,11767,7,4,-3
3763,11798,11799,7,4,-3
3764,11987,11988,7,4,-3
3765,12000,12001,7,4,-3
3766,12018,12019,7,4,-3
3767,12278,12279,7,4,-3
3768,12395,12396,7,4,-3
3769,12464,12465,7,4,-3
3770,12471,12472,7,4,-3
3771,12524,12525,7,4,-3
3772,12537,12538,7,4,-3
3773,12576,12577,7,4,-3
3774,12730,12731,7,4,-3
3775,12754,12755,7,4,-3
3776,12794,12795,7,4,-3
3777,12819,12820,7,4,-3
3778,12921,12922,7,4,-3
3779,13131,13132,7,4,-3
3780,13162,13163,7,4,-3
3781,13540,13541,7,4,-3
3782,13847,13848,7,4,-3
3783,13867,13868,7,4,-3
3784,13900,13901,7,4,-3
3785,13907,13908,7,4,-3
3786,14046,14047,7,4,-3
3787,14104,14105,7,4,-3
3788,14197,14198,7,4,-3
3789,14219,14220,7,4,-3
3790,14284,14285,7,4,-3
3791,14348,14349,7,4,-3
3792,14439,14440,7,4,-3
3793,14448,14449,7,4,-3
3794,14519,14520,7,4,-3
3795,14536,14537,7,4,-3
3796,14586,14587,7,4,-3
3797,14601,14602,7,4,-3
3798,14719,14720,7,4,-3
3799,14926,14927,7,4,-3
3800,15037,15038,7,4,-3
3801,15213,15214,7,4,-3
3802,15393,15394,7,4,-3
3803,15425,15426,7,4,-3
3804,15513,15514,7,4,-3
3805,15718,15719,7,4,-3
3806,16194,16195,7,4,-3
3807,16205,16206,7,4,-3
3808,16337,16338,7,4,-3
3809,16437,16438,7,4,-3
3810,16577,16578,7,4,-3
3811,16984,16985,7,4,-3
3812,17017,17018,7,4,-3
3813,17044,17045,7,4,-3
3814,17140,17141,7,4,-3
3815,17267,17268,7,4,-3
3816,17356,17357,7,4,-3
3817,17443,17444,7,4,-3
3818,17497,17498,7,4,-3
3819,17735,17736,7,4,-3
3820,17800,17801,7,4,-3
3821,17849,17850,7,4,-3
3822,17897,17898,7,4,-3
3823,17969,17970,7,4,-3
3824,18025,18026,7,4,-3
3825,18087,18088,7,4,-3
3826,18100,18101,7,4,-3
3827,18183,18184,7,4,-3
3828,18472,18473,7,4,-3
3829,18616,18617,7,4,-3
3830,18729,18730,7,4,-3
3831,18876,18877,7,4,-3
3832,19054,19055,7,4,-3
3833,19251,19252,7,4,-3
3834,19379,19380,7,4,-3
3835,19572,19573,7,4,-3
3836,19636,19637,7,4,-3
3837,19809,19810,7,4,-3
3838,19812,19813,7,4,-3
3839,20039,20040,7,4,-3
3840,20218,20219,7,4,-3
3841,20229,20230,7,4,-3
3842,20296,20297,7,4,-3
3843,20398,20399,7,4,-3
3844,20466,20467,7,4,-3
3845,20619,20620,7,4,-3
3846,20729,20730,7,4,-3
3847,20740,20741,7,4,-3
3848,20834,20835,7,4,-3
3849,20971,20972,7,4,-3
3850,21021,21022,7,4,-3
3851,21095,21096,7,4,-3
3852,21133,21134,7,4,-3
3853,21222,21223,7,4,-3
3854,21429,21430,7,4,-3
3855,21641,21642,7,4,-3
3856,21816,21817,7,4,-3
3857,21885,21886,7,4,-3
3858,21915,21916,7,4,-3
3859,22097,22098,7,4,-3
3860,22326,22327,7,4,-3
3861,22371,22372,7,4,-3
3862,22399,22400,7,4,-3
3863,22401,22402,7,4,-3
3864,22481,22482,7,4,-3
3865,22530,22531,7,4,-3
3866,22534,22535,7,4,-3
3867,22546,22547,7,4,-3
3868,22613,22614,7,4,-3
3869,22651,22652,7,4,-3
3870,22817,22818,7,4,-3
3871,22984,22985,7,4,-3
3872,23054,23055,7,4,-3
3873,23149,23150,7,4,-3
3874,23173,23174,7,4,-3
3875,23207,23208,7,4,-3
3876,23271,23272,7,4,-3
3877,23607,23608,7,4,-3
3878,23684,23685,7,4,-3
3879,23760,23761,7,4,-3
3880,23932,23933,7,4,-3
3881,23978,23979,7,4,-3
3882,24291,24292,7,4,-3
3883,24315,24316,7,4,-3
3884,24364,24365,7,4,-3
3885,24455,24456,7,4,-3
3886,24505,24506,7,4,-3
3887,24652,24653,7,4,-3
3888,24702,24703,7,4,-3
3889,24743,24744,7,4,-3
3890,24797,24798,7,4,-3
3891,24873,24874,7,4,-3
3892,24884,24885,7,4,-3
3893,24928,24929,7,4,-3
3894,24975,24976,7,4,-3
3895,25013,25014,7,4,-3
3896,25161,25162,7,4,-3
3897,25469,25470,7,4,-3
3898,25554,25555,7,4,-3
3899,25615,25616,7,4,-3
3900,25681,25682,7,4,-3
3901,25830,25831,7,4,-3
3902,25868,25869,7,4,-3
3903,25877,25878,7,4,-3
3904,26216,26217,7,4,-3
3905,26234,26235,7,4,-3
3906,26287,26288,7,4,-3
3907,26455,26456,7,4,-3
3908,26854,26855,7,4,-3
3909,27039,27040,7,4,-3
3910,27054,27055,7,4,-3
3911,27220,27221,7,4,-3
3912,27516,27517,7,4,-3
3913,27554,27555,7,4,-3
3914,27574,27575,7,4,-3
3915,27714,27715,7,4,-3
3916,27808,27809,7,4,-3
3917,27823,27824,7,4,-3
3918,27881,27882,7,4,-3
3919,27938,27939,7,4,-3
3920,28120,28121,7,4,-3
3921,28138,28139,7,4,-3
3922,28145,28146,7,4,-3
3923,28158,28159,7,4,-3
3924,28236,28237,7,4,-3
3925,28309,28310,7,4,-3
3926,28362,28363,7,4,-3
3927,28550,28551,7,4,-3
3928,28634,28635,7,4,-3
3929,29257,29258,7,4,-3
3930,29338,29339,7,4,-3
3931,29443,29444,7,4,-3
3932,29529,29530,7,4,-3
3933,29592,29593,7,4,-3
3934,29605,29606,7,4,-3
3935,29689,29690,7,4,-3
3936,29826,29827,7,4,-3
3937,30015,30016,7,4,-3
