,x1,x2,x1_label,x2_label,class_label
8853,8853,8854,2,4,2
8854,8854,8855,4,0,-4
8855,8855,8856,0,5,5
8856,8856,8857,5,4,-1
8857,8857,8858,4,2,-2
8858,8858,8859,2,8,6
8859,8859,8860,8,6,-2
8860,8860,8861,6,7,1
8861,8861,8862,7,6,-1
8862,8862,8863,6,0,-6
8863,8863,8864,0,2,2
8864,8864,8865,2,3,1
8865,8865,8866,3,7,4
8866,8866,8867,7,8,1
8867,8867,8868,8,6,-2
8868,8868,8869,6,4,-2
8869,8869,8870,4,6,2
8870,8870,8871,6,6,0
8871,8871,8872,6,4,-2
8872,8872,8873,4,1,-3
8873,8873,8874,1,4,3
8874,8874,8875,4,4,0
8875,8875,8876,4,5,1
8876,8876,8877,5,0,-5
8877,8877,8878,0,2,2
8878,8878,8879,2,3,1
8879,8879,8880,3,3,0
8880,8880,8881,3,6,3
8881,8881,8882,6,3,-3
8882,8882,8883,3,2,-1
8883,8883,8884,2,3,1
8884,8884,8885,3,0,-3
8885,8885,8886,0,2,2
8886,8886,8887,2,4,2
8887,8887,8888,4,3,-1
8888,8888,8889,3,8,5
8889,8889,8890,8,4,-4
8890,8890,8891,4,1,-3
8891,8891,8892,1,8,7
8892,8892,8893,8,3,-5
8893,8893,8894,3,0,-3
8894,8894,8895,0,1,1
8895,8895,8896,1,0,-1
8896,8896,8897,0,0,0
8897,8897,8898,0,6,6
8898,8898,8899,6,9,3
8899,8899,8900,9,5,-4
8900,8900,8901,5,0,-5
8901,8901,8902,0,9,9
8902,8902,8903,9,1,-8
8903,8903,8904,1,1,0
8904,8904,8905,1,2,1
8905,8905,8906,2,4,2
8906,8906,8907,4,3,-1
8907,8907,8908,3,6,3
8908,8908,8909,6,5,-1
8909,8909,8910,5,7,2
8910,8910,8911,7,6,-1
8911,8911,8912,6,0,-6
8912,8912,8913,0,7,7
8913,8913,8914,7,4,-3
8914,8914,8915,4,8,4
8915,8915,8916,8,1,-7
8916,8916,8917,1,0,-1
8917,8917,8918,0,8,8
8918,8918,8919,8,1,-7
8919,8919,8920,1,8,7
8920,8920,8921,8,2,-6
8921,8921,8922,2,2,0
8922,8922,8923,2,3,1
8923,8923,8924,3,2,-1
8924,8924,8925,2,4,2
8925,8925,8926,4,0,-4
8926,8926,8927,0,5,5
8927,8927,8928,5,8,3
8928,8928,8929,8,6,-2
8929,8929,8930,6,4,-2
8930,8930,8931,4,7,3
8931,8931,8932,7,0,-7
8932,8932,8933,0,8,8
8933,8933,8934,8,1,-7
8934,8934,8935,1,0,-1
8935,8935,8936,0,3,3
8936,8936,8937,3,1,-2
8937,8937,8938,1,5,4
8938,8938,8939,5,2,-3
8939,8939,8940,2,6,4
8940,8940,8941,6,3,-3
8941,8941,8942,3,6,3
8942,8942,8943,6,4,-2
8943,8943,8944,4,4,0
8944,8944,8945,4,5,1
8945,8945,8946,5,3,-2
8946,8946,8947,3,6,3
8947,8947,8948,6,3,-3
8948,8948,8949,3,7,4
8949,8949,8950,7,4,-3
8950,8950,8951,4,8,4
8951,8951,8952,8,2,-6
8952,8952,8953,2,9,7
8953,8953,8954,9,7,-2
8954,8954,8955,7,8,1
8955,8955,8956,8,4,-4
8956,8956,8957,4,3,-1
8957,8957,8958,3,3,0
8958,8958,8959,3,7,4
8959,8959,8960,7,2,-5
8960,8960,8961,2,0,-2
8961,8961,8962,0,4,4
8962,8962,8963,4,1,-3
8963,8963,8964,1,4,3
8964,8964,8965,4,7,3
8965,8965,8966,7,2,-5
8966,8966,8967,2,3,1
8967,8967,8968,3,9,6
8968,8968,8969,9,0,-9
8969,8969,8970,0,1,1
8970,8970,8971,1,9,8
8971,8971,8972,9,2,-7
8972,8972,8973,2,4,2
8973,8973,8974,4,6,2
8974,8974,8975,6,5,-1
8975,8975,8976,5,3,-2
8976,8976,8977,3,2,-1
8977,8977,8978,2,2,0
8978,8978,8979,2,0,-2
8979,8979,8980,0,7,7
8980,8980,8981,7,6,-1
8981,8981,8982,6,0,-6
8982,8982,8983,0,2,2
8983,8983,8984,2,1,-1
8984,8984,8985,1,1,0
8985,8985,8986,1,5,4
8986,8986,8987,5,1,-4
8987,8987,8988,1,5,4
8988,8988,8989,5,1,-4
8989,8989,8990,1,7,6
8990,8990,8991,7,7,0
8991,8991,8992,7,1,-6
8992,8992,8993,1,2,1
8993,8993,8994,2,6,4
8994,8994,8995,6,4,-2
8995,8995,8996,4,4,0
8996,8996,8997,4,2,-2
8997,8997,8998,2,9,7
8998,8998,8999,9,9,0
8999,8999,9000,9,6,-3
9000,9000,9001,6,7,1
9001,9001,9002,7,9,2
9002,9002,9003,9,0,-9
9003,9003,9004,0,3,3
9004,9004,9005,3,0,-3
9005,9005,9006,0,3,3
9006,9006,9007,3,7,4
9007,9007,9008,7,8,1
9008,9008,9009,8,5,-3
9009,9009,9010,5,6,1
9010,9010,9011,6,1,-5
9011,9011,9012,1,1,0
9012,9012,9013,1,1,0
9013,9013,9014,1,8,7
9014,9014,9015,8,6,-2
9015,9015,9016,6,6,0
9016,9016,9017,6,1,-5
9017,9017,9018,1,0,-1
9018,9018,9019,0,8,8
9019,9019,9020,8,8,0
9020,9020,9021,8,2,-6
9021,9021,9022,2,7,5
9022,9022,9023,7,7,0
9023,9023,9024,7,6,-1
9024,9024,9025,6,4,-2
9025,9025,9026,4,4,0
9026,9026,9027,4,0,-4
9027,9027,9028,0,5,5
9028,9028,9029,5,4,-1
9029,9029,9030,4,4,0
9030,9030,9031,4,2,-2
9031,9031,9032,2,0,-2
9032,9032,9033,0,5,5
9033,9033,9034,5,0,-5
9034,9034,9035,0,0,0
9035,9035,9036,0,2,2
9036,9036,9037,2,3,1
9037,9037,9038,3,0,-3
9038,9038,9039,0,1,1
9039,9039,9040,1,4,3
9040,9040,9041,4,9,5
9041,9041,9042,9,6,-3
9042,9042,9043,6,1,-5
9043,9043,9044,1,5,4
9044,9044,9045,5,1,-4
9045,9045,9046,1,4,3
9046,9046,9047,4,0,-4
9047,9047,9048,0,0,0
9048,9048,9049,0,6,6
9049,9049,9050,6,8,2
9050,9050,9051,8,9,1
9051,9051,9052,9,7,-2
9052,9052,9053,7,3,-4
9053,9053,9054,3,2,-1
9054,9054,9055,2,0,-2
9055,9055,9056,0,0,0
9056,9056,9057,0,8,8
9057,9057,9058,8,6,-2
9058,9058,9059,6,3,-3
9059,9059,9060,3,7,4
9060,9060,9061,7,9,2
9061,9061,9062,9,5,-4
9062,9062,9063,5,6,1
9063,9063,9064,6,5,-1
9064,9064,9065,5,3,-2
9065,9065,9066,3,9,6
9066,9066,9067,9,0,-9
9067,9067,9068,0,6,6
9068,9068,9069,6,1,-5
9069,9069,9070,1,9,8
9070,9070,9071,9,4,-5
9071,9071,9072,4,1,-3
9072,9072,9073,1,5,4
9073,9073,9074,5,3,-2
9074,9074,9075,3,6,3
9075,9075,9076,6,8,2
9076,9076,9077,8,7,-1
9077,9077,9078,7,3,-4
9078,9078,9079,3,8,5
9079,9079,9080,8,3,-5
9080,9080,9081,3,9,6
9081,9081,9082,9,7,-2
9082,9082,9083,7,0,-7
9083,9083,9084,0,5,5
9084,9084,9085,5,1,-4
9085,9085,9086,1,7,6
9086,9086,9087,7,2,-5
9087,9087,9088,2,8,6
9088,9088,9089,8,3,-5
9089,9089,9090,3,6,3
9090,9090,9091,6,4,-2
9091,9091,9092,4,2,-2
9092,9092,9093,2,5,3
9093,9093,9094,5,6,1
9094,9094,9095,6,6,0
9095,9095,9096,6,5,-1
9096,9096,9097,5,7,2
9097,9097,9098,7,2,-5
9098,9098,9099,2,8,6
9099,9099,9100,8,4,-4
9100,9100,9101,4,0,-4
9101,9101,9102,0,7,7
9102,9102,9103,7,1,-6
9103,9103,9104,1,2,1
9104,9104,9105,2,2,0
9105,9105,9106,2,1,-1
9106,9106,9107,1,3,2
9107,9107,9108,3,4,1
9108,9108,9109,4,4,0
9109,9109,9110,4,1,-3
9110,9110,9111,1,5,4
9111,9111,9112,5,8,3
9112,9112,9113,8,6,-2
9113,9113,9114,6,9,3
9114,9114,9115,9,7,-2
9115,9115,9116,7,4,-3
9116,9116,9117,4,8,4
9117,9117,9118,8,9,1
9118,9118,9119,9,9,0
9119,9119,9120,9,6,-3
9120,9120,9121,6,1,-5
9121,9121,9122,1,9,8
9122,9122,9123,9,6,-3
9123,9123,9124,6,5,-1
9124,9124,9125,5,8,3
9125,9125,9126,8,6,-2
9126,9126,9127,6,9,3
9127,9127,9128,9,9,0
9128,9128,9129,9,9,0
9129,9129,9130,9,1,-8
9130,9130,9131,1,0,-1
9131,9131,9132,0,9,9
9132,9132,9133,9,1,-8
9133,9133,9134,1,8,7
9134,9134,9135,8,2,-6
9135,9135,9136,2,1,-1
9136,9136,9137,1,4,3
9137,9137,9138,4,5,1
9138,9138,9139,5,4,-1
9139,9139,9140,4,3,-1
9140,9140,9141,3,3,0
9141,9141,9142,3,0,-3
9142,9142,9143,0,7,7
9143,9143,9144,7,6,-1
9144,9144,9145,6,4,-2
9145,9145,9146,4,3,-1
9146,9146,9147,3,4,1
9147,9147,9148,4,4,0
9148,9148,9149,4,4,0
9149,9149,9150,4,9,5
9150,9150,9151,9,0,-9
9151,9151,9152,0,8,8
9152,9152,9153,8,3,-5
9153,9153,9154,3,8,5
9154,9154,9155,8,8,0
9155,9155,9156,8,6,-2
9156,9156,9157,6,7,1
9157,9157,9158,7,0,-7
9158,9158,9159,0,5,5
9159,9159,9160,5,5,0
9160,9160,9161,5,1,-4
9161,9161,9162,1,7,6
9162,9162,9163,7,5,-2
9163,9163,9164,5,8,3
9164,9164,9165,8,8,0
9165,9165,9166,8,0,-8
9166,9166,9167,0,9,9
9167,9167,9168,9,3,-6
9168,9168,9169,3,2,-1
9169,9169,9170,2,5,3
9170,9170,9171,5,5,0
9171,9171,9172,5,4,-1
9172,9172,9173,4,1,-3
9173,9173,9174,1,6,5
9174,9174,9175,6,1,-5
9175,9175,9176,1,9,8
9176,9176,9177,9,6,-3
9177,9177,9178,6,8,2
9178,9178,9179,8,2,-6
9179,9179,9180,2,3,1
9180,9180,9181,3,1,-2
9181,9181,9182,1,3,2
9182,9182,9183,3,3,0
9183,9183,9184,3,3,0
9184,9184,9185,3,8,5
9185,9185,9186,8,2,-6
9186,9186,9187,2,6,4
9187,9187,9188,6,7,1
9188,9188,9189,7,4,-3
9189,9189,9190,4,4,0
9190,9190,9191,4,9,5
9191,9191,9192,9,3,-6
9192,9192,9193,3,2,-1
9193,9193,9194,2,0,-2
9194,9194,9195,0,0,0
9195,9195,9196,0,0,0
9196,9196,9197,0,0,0
9197,9197,9198,0,7,7
9198,9198,9199,7,1,-6
9199,9199,9200,1,7,6
9200,9200,9201,7,6,-1
9201,9201,9202,6,6,0
9202,9202,9203,6,2,-4
9203,9203,9204,2,0,-2
9204,9204,9205,0,5,5
9205,9205,9206,5,6,1
9206,9206,9207,6,5,-1
9207,9207,9208,5,8,3
9208,9208,9209,8,0,-8
9209,9209,9210,0,6,6
9210,9210,9211,6,2,-4
9211,9211,9212,2,2,0
9212,9212,9213,2,8,6
9213,9213,9214,8,7,-1
9214,9214,9215,7,0,-7
9215,9215,9216,0,4,4
9216,9216,9217,4,6,2
9217,9217,9218,6,2,-4
9218,9218,9219,2,8,6
9219,9219,9220,8,8,0
9220,9220,9221,8,1,-7
9221,9221,9222,1,0,-1
9222,9222,9223,0,7,7
9223,9223,9224,7,7,0
9224,9224,9225,7,9,2
9225,9225,9226,9,3,-6
9226,9226,9227,3,1,-2
9227,9227,9228,1,5,4
9228,9228,9229,5,9,4
9229,9229,9230,9,3,-6
9230,9230,9231,3,2,-1
9231,9231,9232,2,5,3
9232,9232,9233,5,6,1
9233,9233,9234,6,8,2
9234,9234,9235,8,7,-1
9235,9235,9236,7,5,-2
9236,9236,9237,5,6,1
9237,9237,9238,6,9,3
9238,9238,9239,9,6,-3
9239,9239,9240,6,1,-5
9240,9240,9241,1,8,7
9241,9241,9242,8,2,-6
9242,9242,9243,2,7,5
9243,9243,9244,7,6,-1
9244,9244,9245,6,4,-2
9245,9245,9246,4,2,-2
9246,9246,9247,2,9,7
9247,9247,9248,9,2,-7
9248,9248,9249,2,2,0
9249,9249,9250,2,8,6
9250,9250,9251,8,1,-7
9251,9251,9252,1,2,1
9252,9252,9253,2,3,1
9253,9253,9254,3,6,3
9254,9254,9255,6,3,-3
9255,9255,9256,3,1,-2
9256,9256,9257,1,0,-1
9257,9257,9258,0,2,2
9258,9258,9259,2,5,3
9259,9259,9260,5,1,-4
9260,9260,9261,1,5,4
9261,9261,9262,5,6,1
9262,9262,9263,6,7,1
9263,9263,9264,7,1,-6
9264,9264,9265,1,9,8
9265,9265,9266,9,2,-7
9266,9266,9267,2,7,5
9267,9267,9268,7,3,-4
9268,9268,9269,3,0,-3
9269,9269,9270,0,7,7
9270,9270,9271,7,2,-5
9271,9271,9272,2,3,1
9272,9272,9273,3,7,4
9273,9273,9274,7,7,0
9274,9274,9275,7,9,2
9275,9275,9276,9,7,-2
9276,9276,9277,7,1,-6
9277,9277,9278,1,3,2
9278,9278,9279,3,3,0
9279,9279,9280,3,6,3
9280,9280,9281,6,6,0
9281,9281,9282,6,4,-2
9282,9282,9283,4,7,3
9283,9283,9284,7,2,-5
9284,9284,9285,2,8,6
9285,9285,9286,8,7,-1
9286,9286,9287,7,0,-7
9287,9287,9288,0,1,1
9288,9288,9289,1,3,2
9289,9289,9290,3,9,6
9290,9290,9291,9,5,-4
9291,9291,9292,5,1,-4
9292,9292,9293,1,3,2
9293,9293,9294,3,3,0
9294,9294,9295,3,6,3
9295,9295,9296,6,0,-6
9296,9296,9297,0,0,0
9297,9297,9298,0,1,1
9298,9298,9299,1,1,0
9299,9299,9300,1,3,2
9300,9300,9301,3,2,-1
9301,9301,9302,2,3,1
9302,9302,9303,3,3,0
9303,9303,9304,3,9,6
9304,9304,9305,9,6,-3
9305,9305,9306,6,9,3
9306,9306,9307,9,7,-2
9307,9307,9308,7,9,2
9308,9308,9309,9,8,-1
9309,9309,9310,8,0,-8
9310,9310,9311,0,9,9
9311,9311,9312,9,1,-8
9312,9312,9313,1,0,-1
9313,9313,9314,0,8,8
9314,9314,9315,8,1,-7
9315,9315,9316,1,6,5
9316,9316,9317,6,2,-4
9317,9317,9318,2,2,0
9318,9318,9319,2,3,1
9319,9319,9320,3,5,2
9320,9320,9321,5,4,-1
9321,9321,9322,4,0,-4
9322,9322,9323,0,5,5
9323,9323,9324,5,3,-2
9324,9324,9325,3,6,3
9325,9325,9326,6,5,-1
9326,9326,9327,5,7,2
9327,9327,9328,7,5,-2
9328,9328,9329,5,0,-5
9329,9329,9330,0,5,5
9330,9330,9331,5,1,-4
9331,9331,9332,1,1,0
9332,9332,9333,1,2,1
9333,9333,9334,2,8,6
9334,9334,9335,8,3,-5
9335,9335,9336,3,5,2
9336,9336,9337,5,4,-1
9337,9337,9338,4,6,2
9338,9338,9339,6,5,-1
9339,9339,9340,5,5,0
9340,9340,9341,5,6,1
9341,9341,9342,6,0,-6
9342,9342,9343,0,7,7
9343,9343,9344,7,5,-2
9344,9344,9345,5,8,3
9345,9345,9346,8,9,1
9346,9346,9347,9,9,0
9347,9347,9348,9,4,-5
9348,9348,9349,4,8,4
9349,9349,9350,8,1,-7
9350,9350,9351,1,7,6
9351,9351,9352,7,5,-2
9352,9352,9353,5,4,-1
9353,9353,9354,4,1,-3
9354,9354,9355,1,3,2
9355,9355,9356,3,7,4
9356,9356,9357,7,9,2
9357,9357,9358,9,8,-1
9358,9358,9359,8,8,0
9359,9359,9360,8,2,-6
9360,9360,9361,2,8,6
9361,9361,9362,8,4,-4
9362,9362,9363,4,3,-1
9363,9363,9364,3,8,5
9364,9364,9365,8,1,-7
9365,9365,9366,1,5,4
9366,9366,9367,5,5,0
9367,9367,9368,5,5,0
9368,9368,9369,5,8,3
9369,9369,9370,8,4,-4
9370,9370,9371,4,2,-2
9371,9371,9372,2,9,7
9372,9372,9373,9,7,-2
9373,9373,9374,7,2,-5
9374,9374,9375,2,4,2
9375,9375,9376,4,5,1
9376,9376,9377,5,2,-3
9377,9377,9378,2,1,-1
9378,9378,9379,1,6,5
9379,9379,9380,6,3,-3
9380,9380,9381,3,5,2
9381,9381,9382,5,7,2
9382,9382,9383,7,2,-5
9383,9383,9384,2,5,3
9384,9384,9385,5,4,-1
9385,9385,9386,4,3,-1
9386,9386,9387,3,5,2
9387,9387,9388,5,4,-1
9388,9388,9389,4,6,2
9389,9389,9390,6,9,3
9390,9390,9391,9,4,-5
9391,9391,9392,4,4,0
9392,9392,9393,4,1,-3
9393,9393,9394,1,9,8
9394,9394,9395,9,7,-2
9395,9395,9396,7,2,-5
9396,9396,9397,2,5,3
9397,9397,9398,5,2,-3
9398,9398,9399,2,1,-1
9399,9399,9400,1,3,2
9400,9400,9401,3,3,0
9401,9401,9402,3,0,-3
9402,9402,9403,0,3,3
9403,9403,9404,3,1,-2
9404,9404,9405,1,6,5
9405,9405,9406,6,0,-6
9406,9406,9407,0,9,9
9407,9407,9408,9,8,-1
9408,9408,9409,8,6,-2
9409,9409,9410,6,4,-2
9410,9410,9411,4,3,-1
9411,9411,9412,3,3,0
9412,9412,9413,3,3,0
9413,9413,9414,3,5,2
9414,9414,9415,5,1,-4
9415,9415,9416,1,7,6
9416,9416,9417,7,6,-1
9417,9417,9418,6,3,-3
9418,9418,9419,3,5,2
9419,9419,9420,5,3,-2
9420,9420,9421,3,6,3
9421,9421,9422,6,0,-6
9422,9422,9423,0,1,1
9423,9423,9424,1,3,2
9424,9424,9425,3,9,6
9425,9425,9426,9,7,-2
9426,9426,9427,7,3,-4
9427,9427,9428,3,9,6
9428,9428,9429,9,7,-2
9429,9429,9430,7,1,-6
9430,9430,9431,1,4,3
9431,9431,9432,4,7,3
9432,9432,9433,7,7,0
9433,9433,9434,7,7,0
9434,9434,9435,7,0,-7
9435,9435,9436,0,4,4
9436,9436,9437,4,9,5
9437,9437,9438,9,6,-3
9438,9438,9439,6,0,-6
9439,9439,9440,0,0,0
9440,9440,9441,0,0,0
9441,9441,9442,0,4,4
9442,9442,9443,4,3,-1
9443,9443,9444,3,7,4
9444,9444,9445,7,7,0
9445,9445,9446,7,6,-1
9446,9446,9447,6,9,3
9447,9447,9448,9,9,0
9448,9448,9449,9,2,-7
9449,9449,9450,2,5,3
9450,9450,9451,5,0,-5
9451,9451,9452,0,0,0
9452,9452,9453,0,1,1
9453,9453,9454,1,7,6
9454,9454,9455,7,0,-7
9455,9455,9456,0,0,0
9456,9456,9457,0,1,1
9457,9457,9458,1,0,-1
9458,9458,9459,0,0,0
9459,9459,9460,0,6,6
9460,9460,9461,6,4,-2
9461,9461,9462,4,5,1
9462,9462,9463,5,0,-5
9463,9463,9464,0,5,5
9464,9464,9465,5,4,-1
9465,9465,9466,4,3,-1
9466,9466,9467,3,7,4
9467,9467,9468,7,6,-1
9468,9468,9469,6,9,3
9469,9469,9470,9,7,-2
9470,9470,9471,7,2,-5
9471,9471,9472,2,2,0
9472,9472,9473,2,0,-2
9473,9473,9474,0,1,1
9474,9474,9475,1,6,5
9475,9475,9476,6,0,-6
9476,9476,9477,0,2,2
9477,9477,9478,2,0,-2
9478,9478,9479,0,2,2
9479,9479,9480,2,1,-1
9480,9480,9481,1,9,8
9481,9481,9482,9,3,-6
9482,9482,9483,3,9,6
9483,9483,9484,9,2,-7
9484,9484,9485,2,0,-2
9485,9485,9486,0,6,6
9486,9486,9487,6,1,-5
9487,9487,9488,1,2,1
9488,9488,9489,2,2,0
9489,9489,9490,2,8,6
9490,9490,9491,8,3,-5
9491,9491,9492,3,1,-2
9492,9492,9493,1,4,3
9493,9493,9494,4,7,3
9494,9494,9495,7,5,-2
9495,9495,9496,5,4,-1
9496,9496,9497,4,6,2
9497,9497,9498,6,7,1
9498,9498,9499,7,7,0
9499,9499,9500,7,6,-1
9500,9500,9501,6,8,2
9501,9501,9502,8,7,-1
9502,9502,9503,7,9,2
9503,9503,9504,9,9,0
9504,9504,9505,9,0,-9
9505,9505,9506,0,0,0
9506,9506,9507,0,1,1
9507,9507,9508,1,2,1
9508,9508,9509,2,2,0
9509,9509,9510,2,7,5
9510,9510,9511,7,3,-4
9511,9511,9512,3,6,3
9512,9512,9513,6,4,-2
9513,9513,9514,4,5,1
9514,9514,9515,5,5,0
9515,9515,9516,5,3,-2
9516,9516,9517,3,6,3
9517,9517,9518,6,2,-4
9518,9518,9519,2,7,5
9519,9519,9520,7,3,-4
9520,9520,9521,3,8,5
9521,9521,9522,8,7,-1
9522,9522,9523,7,0,-7
9523,9523,9524,0,0,0
9524,9524,9525,0,1,1
9525,9525,9526,1,6,5
9526,9526,9527,6,2,-4
9527,9527,9528,2,8,6
9528,9528,9529,8,3,-5
9529,9529,9530,3,0,-3
9530,9530,9531,0,5,5
9531,9531,9532,5,9,4
9532,9532,9533,9,6,-3
9533,9533,9534,6,6,0
9534,9534,9535,6,7,1
9535,9535,9536,7,4,-3
9536,9536,9537,4,8,4
9537,9537,9538,8,7,-1
9538,9538,9539,7,5,-2
9539,9539,9540,5,1,-4
9540,9540,9541,1,4,3
9541,9541,9542,4,2,-2
9542,9542,9543,2,8,6
9543,9543,9544,8,0,-8
9544,9544,9545,0,7,7
9545,9545,9546,7,2,-5
9546,9546,9547,2,4,2
9547,9547,9548,4,7,3
9548,9548,9549,7,7,0
9549,9549,9550,7,1,-6
9550,9550,9551,1,7,6
9551,9551,9552,7,0,-7
9552,9552,9553,0,3,3
9553,9553,9554,3,8,5
9554,9554,9555,8,9,1
9555,9555,9556,9,6,-3
9556,9556,9557,6,8,2
9557,9557,9558,8,4,-4
9558,9558,9559,4,8,4
9559,9559,9560,8,7,-1
9560,9560,9561,7,3,-4
9561,9561,9562,3,1,-2
9562,9562,9563,1,1,0
9563,9563,9564,1,8,7
9564,9564,9565,8,5,-3
9565,9565,9566,5,4,-1
9566,9566,9567,4,8,4
9567,9567,9568,8,5,-3
9568,9568,9569,5,2,-3
9569,9569,9570,2,1,-1
9570,9570,9571,1,7,6
9571,9571,9572,7,2,-5
9572,9572,9573,2,4,2
9573,9573,9574,4,6,2
9574,9574,9575,6,2,-4
9575,9575,9576,2,6,4
9576,9576,9577,6,6,0
9577,9577,9578,6,5,-1
9578,9578,9579,5,1,-4
9579,9579,9580,1,6,5
9580,9580,9581,6,5,-1
9581,9581,9582,5,7,2
9582,9582,9583,7,2,-5
9583,9583,9584,2,1,-1
9584,9584,9585,1,4,3
9585,9585,9586,4,4,0
9586,9586,9587,4,5,1
9587,9587,9588,5,7,2
9588,9588,9589,7,5,-2
9589,9589,9590,5,1,-4
9590,9590,9591,1,8,7
9591,9591,9592,8,3,-5
9592,9592,9593,3,6,3
9593,9593,9594,6,8,2
9594,9594,9595,8,4,-4
9595,9595,9596,4,6,2
9596,9596,9597,6,4,-2
9597,9597,9598,4,7,3
9598,9598,9599,7,1,-6
9599,9599,9600,1,2,1
9600,9600,9601,2,8,6
9601,9601,9602,8,3,-5
9602,9602,9603,3,7,4
9603,9603,9604,7,2,-5
9604,9604,9605,2,5,3
9605,9605,9606,5,7,2
9606,9606,9607,7,5,-2
9607,9607,9608,5,8,3
9608,9608,9609,8,1,-7
9609,9609,9610,1,3,2
9610,9610,9611,3,8,5
9611,9611,9612,8,3,-5
9612,9612,9613,3,9,6
9613,9613,9614,9,9,0
9614,9614,9615,9,1,-8
9615,9615,9616,1,1,0
9616,9616,9617,1,3,2
9617,9617,9618,3,1,-2
9618,9618,9619,1,6,5
9619,9619,9620,6,3,-3
9620,9620,9621,3,3,0
9621,9621,9622,3,1,-2
9622,9622,9623,1,3,2
9623,9623,9624,3,3,0
9624,9624,9625,3,2,-1
9625,9625,9626,2,4,2
9626,9626,9627,4,2,-2
9627,9627,9628,2,1,-1
9628,9628,9629,1,6,5
9629,9629,9630,6,9,3
9630,9630,9631,9,9,0
9631,9631,9632,9,4,-5
9632,9632,9633,4,9,5
9633,9633,9634,9,4,-5
9634,9634,9635,4,6,2
9635,9635,9636,6,3,-3
9636,9636,9637,3,3,0
9637,9637,9638,3,3,0
9638,9638,9639,3,3,0
9639,9639,9640,3,8,5
9640,9640,9641,8,8,0
9641,9641,9642,8,9,1
9642,9642,9643,9,1,-8
9643,9643,9644,1,7,6
9644,9644,9645,7,6,-1
9645,9645,9646,6,5,-1
9646,9646,9647,5,5,0
9647,9647,9648,5,3,-2
9648,9648,9649,3,6,3
9649,9649,9650,6,8,2
9650,9650,9651,8,8,0
9651,9651,9652,8,5,-3
9652,9652,9653,5,1,-4
9653,9653,9654,1,9,8
9654,9654,9655,9,9,0
9655,9655,9656,9,7,-2
9656,9656,9657,7,7,0
9657,9657,9658,7,2,-5
9658,9658,9659,2,6,4
9659,9659,9660,6,7,1
9660,9660,9661,7,8,1
9661,9661,9662,8,6,-2
9662,9662,9663,6,3,-3
9663,9663,9664,3,3,0
9664,9664,9665,3,7,4
9665,9665,9666,7,0,-7
9666,9666,9667,0,4,4
9667,9667,9668,4,2,-2
9668,9668,9669,2,7,5
9669,9669,9670,7,3,-4
9670,9670,9671,3,0,-3
9671,9671,9672,0,2,2
9672,9672,9673,2,9,7
9673,9673,9674,9,1,-8
9674,9674,9675,1,0,-1
9675,9675,9676,0,7,7
9676,9676,9677,7,0,-7
9677,9677,9678,0,1,1
9678,9678,9679,1,3,2
9679,9679,9680,3,3,0
9680,9680,9681,3,7,4
9681,9681,9682,7,2,-5
9682,9682,9683,2,9,7
9683,9683,9684,9,5,-4
9684,9684,9685,5,3,-2
9685,9685,9686,3,8,5
9686,9686,9687,8,0,-8
9687,9687,9688,0,0,0
9688,9688,9689,0,2,2
9689,9689,9690,2,5,3
9690,9690,9691,5,0,-5
9691,9691,9692,0,6,6
9692,9692,9693,6,1,-5
9693,9693,9694,1,8,7
9694,9694,9695,8,0,-8
9695,9695,9696,0,3,3
9696,9696,9697,3,1,-2
9697,9697,9698,1,0,-1
9698,9698,9699,0,0,0
9699,9699,9700,0,6,6
9700,9700,9701,6,4,-2
9701,9701,9702,4,6,2
9702,9702,9703,6,0,-6
9703,9703,9704,0,4,4
9704,9704,9705,4,1,-3
9705,9705,9706,1,3,2
9706,9706,9707,3,0,-3
9707,9707,9708,0,9,9
9708,9708,9709,9,4,-5
9709,9709,9710,4,0,-4
9710,9710,9711,0,7,7
9711,9711,9712,7,2,-5
9712,9712,9713,2,9,7
9713,9713,9714,9,4,-5
9714,9714,9715,4,2,-2
9715,9715,9716,2,7,5
9716,9716,9717,7,0,-7
9717,9717,9718,0,4,4
9718,9718,9719,4,6,2
9719,9719,9720,6,0,-6
9720,9720,9721,0,2,2
9721,9721,9722,2,2,0
9722,9722,9723,2,6,4
9723,9723,9724,6,7,1
9724,9724,9725,7,2,-5
9725,9725,9726,2,8,6
9726,9726,9727,8,2,-6
9727,9727,9728,2,9,7
9728,9728,9729,9,9,0
9729,9729,9730,9,3,-6
9730,9730,9731,3,9,6
9731,9731,9732,9,8,-1
9732,9732,9733,8,0,-8
9733,9733,9734,0,1,1
9734,9734,9735,1,1,0
9735,9735,9736,1,2,1
9736,9736,9737,2,2,0
9737,9737,9738,2,5,3
9738,9738,9739,5,3,-2
9739,9739,9740,3,7,4
9740,9740,9741,7,4,-3
9741,9741,9742,4,0,-4
9742,9742,9743,0,5,5
9743,9743,9744,5,0,-5
9744,9744,9745,0,6,6
9745,9745,9746,6,4,-2
9746,9746,9747,4,7,3
9747,9747,9748,7,2,-5
9748,9748,9749,2,8,6
9749,9749,9750,8,0,-8
9750,9750,9751,0,9,9
9751,9751,9752,9,9,0
9752,9752,9753,9,0,-9
9753,9753,9754,0,9,9
9754,9754,9755,9,1,-8
9755,9755,9756,1,2,1
9756,9756,9757,2,2,0
